"NO","X","Y","Year"
"3065","83.269","27.098","1933"
"3066","68.331","27.099","1950"
"3067","119.333328","27.108131","1920"
"3068","81.961","27.127","1928"
"3069","57.086","27.135","1927"
"3070","116.521","27.13981","1946"
"3071","78.38256","27.15975","1928"
"3072","81.534","27.172","1940"
"3073","31.18277778","27.18277778","1939"
"3074","31.185","27.184","1930"
"3075","103.545189","27.193977","1875"
"3076","94.437","27.206","1950"
"3077","116.530167","27.212416","1944"
"3078","116.53","27.22","1947"
"3079","31.11","27.25","1929"
"3080","31.12","27.25","1925"
"3081","31.12","27.26","1940"
"3082","31.15","27.27","1931"
"3083","30.99","27.29","1928"
"3084","116.913483","27.292177","1945"
"3085","30.971","27.314","1928"
"3086","118.115219","27.331324","1922"
"3087","120.209457","27.333408","1948"
"3088","103.713959","27.339474","1863"
"3089","117.48","27.34","1947"
"3090","117.49","27.34","1947"
"3091","117.487038","27.344645","1941"
"3092","118.851334","27.36931","1927"
"3093","80.13","27.397","1929"
"3094","100.4099","27.42061","1946"
"3095","77.1","27.424","1929"
"3096","72.114","27.448","1933"
"3097","76.69144","27.51177","1950"
"3098","116.6858","27.51558","1946"
"3099","118.778381","27.528101","1928"
"3101","30.82","27.54","1930"
"3102","117.327812","27.543776","1941"
"3103","30.816","27.552","1929"
"3104","116.635437","27.557013","1944"
"3105","78.652","27.559","1929"
"3106","81.59889","27.57433","1929"
"3107","80.675","27.576","1928"
"3108","75.502","27.604","1929"
"3109","80.3496371","27.61844172","1897"
"3110","119.056976","27.622849","1929"
"3111","30.846","27.634","1931"
"3112","30.697","27.639","1931"
"3113","77.27","27.653","1957"
"3114","79.80469","27.70298","1950"
"3115","30.846","27.731","1929"
"3116","116.051636","27.762259","1946"
"3117","120.626587","27.783756","1944"
"3118","120.086601","27.790871","1946"
"3119","80.467","27.817","1929"
"3120","30.731","27.858","1928"
"3121","34.299","27.864","1931"
"3122","79.909","27.877","1929"
"3123","78.068","27.894","1934"
"3124","80.797","27.901","1928"
"3125","116.776268","27.909773","1946"
"3126","118.54","27.92","1946"
"3127","118.55","27.92","1946"
"3128","118.53273","27.920992","1924"
"3129","30.821","27.93","1931"
"3130","30.83","27.93","1931"
"3131","'-15.58411","27.94589","1928"
"3132","75.959","27.959","1926"
"3133","'-15.57861","27.96044","1926"
"3134","119.635338","27.974127","1935"
"3135","120.7","27.99","1946"
"3136","74.956","27.994","1929"
"3137","120.6793","28.00168","1948"
"3138","120.650963","28.01619","1943"
"3139","73.318","28.02","1950"
"3140","65.76416","28.0332","1950"
"3141","79.121","28.034","1933"
"3142","'-15.58016","28.04062","1928"
"3143","74.15","28.06","1928"
"3144","119.122566","28.074463","1940"
"3145","'-16.6173415","28.077186","1927"
"3146","30.69","28.084","1926"
"3147","'-16.61802","28.09758","1927"
"3148","116.307587","28.109034","1946"
"3149","119.56749","28.115431","1942"
"3150","120.959221","28.123039","1943"
"3151","'-15.4362574","28.1235459","1920"
"3152","120.282494","28.144026","1943"
"3153","120.689568","28.154827","1944"
"3154","79.29872","28.20931","1933"
"3156","'-16.58936","28.27536","1928"
"3157","'-16.60583","28.27778","1928"
"3158","'-16.6291304","28.2915637","1913"
"3159","30.66696","28.29471","1931"
"3160","83.97949","28.34306","1967"
"3161","79.409","28.353","1929"
"3162","'-16.5844417","28.3748064","1924"
"3163","77.303","28.382","1994"
"3164","'-16.6493939","28.3936605","1923"
"3165","77.849","28.403","1936"
"3166","67.658","28.418","1950"
"3167","117.918564","28.435514","1942"
"3168","118.18512","28.438116","1942"
"3169","117.9492","28.44937","1935"
"3170","119.908577","28.450497","1942"
"3171","119.479431","28.454378","1943"
"3172","'-16.2518467","28.4636296","1924"
"3173","77.018","28.464","1929"
"3174","76.02775","28.4645","1933"
"3175","33.333","28.472","1935"
"3176","'-14.00757","28.47835","1928"
"3177","'-16.3159061","28.4874009","1924"
"3178","34.516","28.508","1929"
"3179","'-16.38997","28.5172","1928"
"3180","30.76241","28.52421","1930"
"3181","'-16.362568","28.5331666","1927"
"3182","'-16.3616","28.53394","1927"
"3183","106.862364","28.551245","1928"
"3184","77.23389","28.59417","1920"
"3185","77.38244","28.6247","1945"
"3186","'-17.92419","28.62823","1928"
"3187","79.802","28.633","1929"
"3188","'-102.945","28.641","1926"
"3189","30.842","28.645","1930"
"3190","120.062218","28.649403","1944"
"3191","77.12662","28.65516","1931"
"3192","'-17.92733","28.65519","1932"
"3193","115.905579","28.655716","1947"
"3194","'-17.91321","28.65768","1932"
"3195","'-17.9122017","28.6577222","1932"
"3196","77.23359","28.66645","1927"
"3197","77.216664","28.666664","1926"
"3198","77.31667","28.66667","1902"
"3199","115.82","28.67","1947"
"3200","115.93","28.67","1946"
"3201","117.073624","28.699179","1948"
"3202","'-17.9057813","28.7133828","1928"
"3203","30.89","28.74","1928"
"3204","78.768","28.837","1928"
"3205","76.591","28.892","1929"
"3206","76.56667","28.9","1903"
"3207","30.986","28.921","1928"
"3208","50.833","28.922","1950"
"3209","'-9.936447","28.94492","1935"
"3210","30.96","28.95","1926"
"3211","'-16.56738","28.958","1926"
"3212","'-13.5550363","28.9651694","1928"
"3213","77.704","28.992","1928"
"3214","119.04908","28.993052","1940"
"3215","34.668","29.029","1926"
"3216","119.172112","29.031914","1948"
"3217","'-118.2637","29.04537","1928"
"3218","31.10058","29.06427","1929"
"3219","31.097","29.076","1925"
"3220","'-110.962","29.094","1959"
"3221","76.43188","29.09458","1994"
"3222","58.354","29.111","1950"
"3223","75.719","29.153","1929"
"3224","119.465111","29.217361","1947"
"3225","120.227089","29.265686","1941"
"3226","78.827","29.278","1950"
"3227","77.949","29.288","1938"
"3228","120.069206","29.309904","1941"
"3229","30.839","29.311","1928"
"3230","30.9","29.311","1928"
"3231","30.67932","29.31275","1929"
"3232","78.136","29.372","1929"
"3233","79.445","29.398","1928"
"3234","'-94.95657548","29.40871905","1920"
"3235","30.71","29.42","1933"
"3236","77.68333","29.46667","1903"
"3237","77.697","29.468","1929"
"3238","30.958","29.479","1931"
"3239","52.53387","29.62122","1950"
"3240","91.11","29.65","1985"
"3241","31.305","29.653","1925"
"3242","'-9.733","29.708","1931"
"3243","'-95.36682","29.76438","1993"
"3244","81.25","29.78","1967"
"3245","'-7.161","29.8","1930"
"3246","121.551","29.865","1940"
"3247","121.548981","29.873871","1940"
"3248","31.313","29.88","1929"
"3249","'-94.17521697","29.88333319","1920"
"3250","118.53","29.91","1946"
"3251","32.56","29.96","1925"
"3252","77.55215","29.96535","1929"
"3253","32.55","29.96666667","1904"
"3254","77.545","29.967","1934"
"3255","31.20838","30.00965","1929"
"3256","31.23","30.02","1936"
"3257","100.712","30.026","1929"
"3258","31.20117","30.03106","1925"
"3259","'-89.9121784","30.03768227","1914"
"3260","31.20924","30.0385","1946"
"3261","31.2355","30.04146","1930"
"3262","31.220955","30.051509","1930"
"3263","'-9.291687","30.05959","1933"
"3264","'-9.286194","30.06196","1933"
"3265","'-89.8819","30.06553","1926"
"3266","71.2","30.06667","1902"
"3267","31.2508","30.077909","1928"
"3268","31.251","30.078","1926"
"3269","30.2","30.18","1928"
"3270","57.067","30.28","1950"
"3271","'-7.292","30.294","1941"
"3272","32.313","30.312","1925"
"3273","108.8965","30.31362","1946"
"3274","35.601","30.326","1950"
"3275","48.303","30.332","1927"
"3276","78.048","30.334","1928"
"3277","76.833","30.349","1929"
"3278","74.026","30.404","1927"
"3279","'-9.567719","30.41907","1929"
"3280","31.035","30.426","1926"
"3281","'-9.59","30.43","1930"
"3282","'-8.98","30.45","1935"
"3283","30.93","30.466","1925"
"3284","31.184","30.469","1926"
"3285","30.93","30.47","1928"
"3286","'-8.875751","30.47893","1941"
"3287","'-8.876","30.479","1941"
"3288","47.862","30.529","1927"
"3289","31.13534","30.54319","1931"
"3290","31.13525","30.54356","1931"
"3291","32.266","30.589","1945"
"3292","30.9","30.592","1928"
"3293","50.244","30.592","1950"
"3294","30.98","30.6","1925"
"3295","30.99","30.6","1931"
"3296","32.27722222","30.60527778","1944"
"3297","80.164","30.629","1927"
"3298","'-7.163086","30.63791","1929"
"3299","30.92","30.68","1931"
"3300","30.938","30.681","1929"
"3301","76.74967","30.69769","1950"
"3302","'-87.36549263","30.70518721","1920"
"3303","31.254","30.707","1928"
"3304","31.25","30.72","1926"
"3305","78.44","30.733","1949"
"3306","'-7.082","30.734","1941"
"3307","'-4.79","30.74","1933"
"3308","17.78333333","30.76666667","1972"
"3309","74.1167539","30.77597039","1897"
"3310","30.996","30.779","1928"
"3311","'-102.7305739","30.78678838","1988"
"3312","31","30.79","1931.607527"
"3313","31.00033","30.79","1931"
"3314","31.62346","30.79199","1930"
"3315","75.46509","30.82678","1905"
"3316","30.33","30.85","1925"
"3317","30.34","30.85","1930"
"3318","30.36","30.85","1932"
"3319","31.02","30.88","1926"
"3320","31.03","30.88","1925"
"3321","31.03088","30.89515","1929"
"3322","75.847","30.906","1935"
"3323","47.51","30.954","1928"
"3324","29.84226","31.01057","1925"
"3325","28.436","31.027","1933"
"3326","30.472","31.03","1929"
"3327","31.47","31.03","1930"
"3328","30.47178","31.04029","1929"
"3329","31.65","31.06","1929"
"3330","'-6.596","31.061","1930"
"3331","31.49","31.08","1925"
"3332","32.32","31.08","1928"
"3333","77.34375","31.08117","1950"
"3334","31.48","31.09","1930"
"3335","105.083573","31.095273","1928"
"3336","30.31231","31.09741","1932"
"3337","30.126","31.13","1932"
"3338","46.48865","31.1329","1929"
"3339","27.835","31.134","1928"
"3340","52.656","31.161","1950"
"3341","29.91916667","31.19805556","1899"
"3342","29.92","31.2","1935"
"3343","29.9051","31.204491","1925"
"3344","'-9.708","31.212","1929"
"3345","31.047","31.212","1926"
"3346","75.198","31.213","1929"
"3347","121.473","31.248","1927"
"3348","32.337","31.256","1928"
"3349","32.3075","31.28055556","1900"
"3350","'-7.7948","31.3161","1941"
"3351","75.579","31.319","1931"
"3352","'-109.948","31.336","1951"
"3353","74.36517","31.34163","1926"
"3354","30.41674","31.40081","1932"
"3355","30.415","31.401","1934"
"3356","'-103.506","31.40669","1988"
"3357","34.446","31.524","1947"
"3358","74.35959","31.5247","1929"
"3359","75.914","31.528","1929"
"3360","75.91722","31.53222","1898"
"3361","74.341","31.545","1950"
"3362","74.34361","31.54972","1902"
"3363","31.089","31.557","1929"
"3364","120.31","31.56","1949"
"3365","'-111.324","31.579","1963"
"3366","54.419","31.585","1926"
"3367","25.93","31.61","1928"
"3368","25.926","31.611","1928"
"3369","65.7","31.611","1950"
"3370","'-7.983198","31.6298","1932"
"3371","'-8","31.63","1940"
"3372","'-7.98","31.63","1929"
"3373","74.871555","31.630891","1929"
"3374","'-7.98","31.631","1930"
"3375","74.872","31.631","1933"
"3376","74.86556","31.63306","1902"
"3377","'-8.004227","31.64111","1929"
"3378","9.74","31.7","1926"
"3379","'-5.819","31.708","1930"
"3380","73.99841","31.71532","1929"
"3381","34.98075","31.71837","1940"
"3382","76.50295","31.7678","1936"
"3383","35.20638","31.77371","1950"
"3384","35.225","31.774","1950"
"3385","35.24414","31.78889","1940"
"3386","'-7.05","31.79","1929"
"3387","75.204","31.808","1933"
"3388","'-7.627945","31.81661","1930"
"3389","'-106.384","31.827","1978"
"3390","'-103.0532534","31.85109378","1984"
"3391","'-102.5446733","31.86942121","1982"
"3392","'-103.0573","31.87406","1984"
"3393","54.34937","31.89038","1950"
"3394","35.96924","31.95216","1950"
"3395","34.89292","31.95566","1947"
"3396","'-6.567335","31.9631","1937"
"3397","'-99.93","31.97","1949"
"3398","11.365","32.005","1935"
"3399","34.79","32.02","1929"
"3400","75.407","32.034","1929"
"3401","34.75825","32.04868","1940"
"3402","34.75851","32.04875","1940"
"3403","34.76","32.05","1945"
"3404","'-3.049","32.052","1930"
"3405","23.98333333","32.06666667","1976"
"3406","23.94","32.07","1972"
"3407","118.71","32.07","1929"
"3408","23.98333333","32.08333333","1984"
"3409","76.267","32.099","1931"
"3410","20.05951","32.11598","1979"
"3411","20.06666667","32.11666667","1913"
"3412","10.096","32.134","1930"
"3413","35.88409","32.23371","1950"
"3414","'-7.98","32.29","1941"
"3415","'-7.915649","32.29642","1941"
"3416","'-9.237","32.31","1935"
"3417","95.428818","32.368832","1910"
"3418","'-100.868","32.385","1997"
"3419","74.111","32.445","1950"
"3420","'-104.2954951","32.47544762","2008"
"3421","44.42253","32.47762","1926"
"3422","74.53674","32.50021","1929"
"3423","74.53606","32.50252","1933"
"3424","'-8.690186","32.50513","1930"
"3425","'-116.9749","32.51092","1950"
"3426","74.555","32.517","1933"
"3427","74.08333","32.56667","1902"
"3428","44.01569","32.60178","1931"
"3429","44.01363","32.6041","1950"
"3430","35.2977","32.61277","1947"
"3431","'-105.7341788","32.61359018","1969"
"3432","'-97.38","32.63","1936"
"3433","'-5.54","32.63","1934"
"3434","97.495","32.652","1948"
"3435","51.67557","32.65325","1950"
"3436","'-16.794","32.691","1945"
"3437","74.853","32.708","1950"
"3438","'-105.8038","32.70873","1978"
"3439","35.1902","32.73469","1950"
"3440","'-108.3749393","32.74230565","1983"
"3441","12.38","32.76","1930"
"3442","129.866","32.765","1927"
"3443","22.63333333","32.76666667","1913"
"3444","34.75808","32.7667","1945"
"3445","'-96.7923","32.78035","1966"
"3446","34.99","32.79","1926"
"3447","'-103.401043","32.79175414","1950"
"3448","'-108.1504","32.79572","1927"
"3449","35.00038","32.79795","1940"
"3450","35.00347","32.79824","1940"
"3451","114.016","32.8","1946"
"3452","34.99695","32.80257","1926"
"3453","'-7.69352","32.80632","1930"
"3454","99.582527","32.88549","1924"
"3455","44.35266","32.89025","1926"
"3456","13.156891","32.893127","1930"
"3457","95.298218","32.895107","1953"
"3458","13.18333333","32.9","1913"
"3459","10.26","32.91","1926"
"3460","79.204","32.912","1934"
"3461","10.45","32.92","1928"
"3462","10.454","32.931","1931"
"3463","'-7.614","33.005","1929"
"3464","97.009338","33.006214","1954"
"3465","'-7.29","33.05","1932"
"3466","44.35816","33.06119","1926"
"3467","'-7.283936","33.10995","1929"
"3468","44.488","33.168","1928"
"3469","104.24","33.174","1946"
"3470","'-100.7828082","33.17559544","1993"
"3471","44.5189","33.20641","1926"
"3472","44.38477","33.24788","1928"
"3473","'-8.53","33.25","1944"
"3474","77.411","33.271","1929"
"3475","35.218","33.272","1930"
"3476","44.37653","33.30299","1931"
"3477","44.398","33.334","1926"
"3478","43.78258","33.3529","1929"
"3479","43.78532","33.35405","1929"
"3480","'-112.4057","33.36032","1983"
"3481","'-104.4555334","33.36674665","1960"
"3482","'-7.88","33.37","1931"
"3483","'-104.3481","33.37183","1960"
"3484","'-111.538","33.40766","1963"
"3485","'-117.6509","33.50132","1981"
"3486","'-117.6519","33.50247","1966"
"3487","76.807","33.504","1929"
"3488","36.35101","33.50934","1950"
"3489","36.29608","33.5122","1931"
"3490","'-101.8597","33.57458","1984"
"3491","10.699","33.583","1926"
"3492","'-7.622795","33.58465","1941"
"3493","'-7.632065","33.58602","1944"
"3494","73.05084","33.58717","1928"
"3495","'-7.61","33.59","1909"
"3496","73.06667","33.6","1903"
"3497","'-7.632","33.605","1941"
"3498","'-7.12","33.61","1941"
"3499","76.932","33.698","1962"
"3500","10.751","33.729","1926"
"3501","73.10303","33.74261","1950"
"3502","'-115.9941375","33.74437478","1979"
"3503","'-105.4519653","33.7488463","1949"
"3504","'-110.8073914","33.80589473","1973"
"3505","74.261","33.814","1931"
"3506","'-113.878","33.836","1974"
"3507","95.612648","33.854225","1964"
"3508","9.536","33.877","1926"
"3509","35.559","33.877","1928"
"3510","35.5","33.883327","1930"
"3511","9.792","33.884","1931"
"3512","35.49571","33.88823","1932"
"3513","35.49571","33.88859","1926"
"3514","35.49605","33.88866","1933"
"3515","35.50318","33.88894","1928"
"3516","10.103","33.893","1931"
"3517","'-118.0699","33.90306","1992"
"3518","'-98.51715","33.90348","1957"
"3519","50.452","33.915","1950"
"3520","35.801","33.943","1928"
"3521","'-117.99","33.95","1931"
"3522","'-117.405","33.953","1979"
"3523","45.14282","33.96159","1926"
"3524","99.899414","33.969803","1958"
"3525","'-6.85","33.97","1928"
"3526","'-6.842422","33.97184","1929"
"3527","'-118.03","33.98","1933"
"3528","35.63965","33.98714","1930"
"3529","'-6.83","33.99","1941"
"3530","50.84052","34.01091","1940"
"3531","'-106.9236075","34.01122413","1980"
"3532","44.156","34.018","1929"
"3533","'-6.83","34.02","1940"
"3534","'-118.244","34.022","1979"
"3535","'-111.09","34.03","1949"
"3536","'-6.835502","34.03147","1941"
"3537","76.24512","34.03445","1932"
"3538","'-111.13","34.06","1966"
"3539","'-106.899","34.064","1980"
"3540","64.543","34.072","1950"
"3541","49.7","34.083336","1950"
"3542","95.800606","34.13261","1923"
"3543","77.284","34.218","1934"
"3544","'-111.3173","34.24558","1973"
"3545","'-118.532","34.24968","1966"
"3546","'-118.5352","34.24987","1968"
"3547","'-6.593513","34.26374","1944"
"3548","48.822","34.288","1950"
"3549","47.057","34.308","1950"
"3550","'-118.2225598","34.32209949","1908"
"3551","62.187","34.345","1950"
"3552","'-104.4196","34.35477","1966"
"3553","132.445009","34.378","1950"
"3554","8.66","34.38","1931"
"3555","72.00360968","34.41084135","1902"
"3556","8.787","34.422","1931"
"3557","'-118.5711","34.45526","1966"
"3558","'-118.5711","34.45533","1977"
"3559","'-119.0761089","34.47217988","1956"
"3560","100.241791","34.473701","1898"
"3561","68.654","34.476","1950"
"3562","10.217","34.5","1929"
"3563","'-106.1499","34.50656","1959"
"3564","'-105.87","34.52","1949"
"3565","69.136755","34.530909","1950"
"3566","37.686","34.554","1926"
"3567","102.496582","34.588165","1905"
"3568","103.505348","34.59016","1917"
"3569","'-112.4341","34.60156","1975"
"3570","'-112.5465175","34.60719491","1975"
"3571","'-105.8386473","34.64625559","1975"
"3572","'-105.87","34.65","1950"
"3573","135.587","34.65093","1949"
"3574","133.923","34.665","1950"
"3575","135.223009","34.665","1927"
"3576","'-120.0128358","34.67197144","1901"
"3577","103.350754","34.688229","1916"
"3578","'-106.8080165","34.72292443","1977"
"3579","36.69914","34.73033","1950"
"3580","10.73931","34.73047","1929"
"3581","101.613144","34.735329","1914"
"3582","10.76027778","34.74055556","1919"
"3583","'-105.9521","34.74161","1960"
"3584","10.761","34.745","1931"
"3585","10.765","34.748","1926"
"3586","10.77","34.75","1926"
"3587","126.4018","34.80929","1950"
"3588","126.4077","34.81239","1950"
"3589","'-116.1759926","34.84387261","1933"
"3590","45.63","34.915","1930"
"3591","'-107.9906823","34.91972578","1977"
"3592","9.47","34.93","1930"
"3593","'-116.41","34.96","1939"
"3594","'-107.9077","34.9805","1983"
"3595","50.351","35.017","1950"
"3596","101.466164","35.036423","1908"
"3597","'-106.657892","35.05694534","1959"
"3598","134.8737","35.08845","1950"
"3599","33.95","35.106","1935"
"3600","'-106.5951","35.12001","1981"
"3601","'-109.532","35.126","1966"
"3602","'-118.437","35.136","1970"
"3603","136.921009","35.155","1950"
"3604","129.0674","35.16483","1949"
"3605","35.962","35.178","1926"
"3606","'-6.15","35.19","1913"
"3607","102.510475","35.197594","1903"
"3608","'-97.32584866","35.20965058","1994"
"3609","104.478409","35.21106","1931"
"3610","'-106.614","35.226","1975"
"3611","100.578033","35.254223","1945"
"3612","'-116.07","35.265","1984"
"3613","'-120.6598","35.27309","1936"
"3614","59.22661","35.27758","1950"
"3615","1.083333333","35.3","2003"
"3616","1.383333333","35.3","2003"
"3617","'-106.553","35.305","1959"
"3618","'-106.5495","35.314","1959"
"3619","46.994","35.319","1963"
"3620","40.14061","35.33137","1950"
"3621","25.1442126","35.3387352","1926"
"3622","'-118.7305113","35.34527142","1970"
"3623","'-108.046","35.353","1965"
"3624","'-118.5809","35.37114","1966"
"3625","'-120.4001413","35.38883758","1936"
"3626","5.368","35.389","1930"
"3627","'-109.4868697","35.39486638","1950"
"3628","'-110.3141433","35.40164046","1966"
"3629","139.2407","35.41815","1950"
"3630","'-110.3027","35.45172","1966"
"3631","'-108.7559","35.45333","1965"
"3632","44.391","35.469","1950"
"3633","139.6105","35.47633","1927"
"3634","0.533333333","35.48333333","2003"
"3635","'-104.8042461","35.48868266","1961"
"3636","'-108.8459","35.51371","1974"
"3637","'-105.9679355","35.51403797","1950"
"3638","102.010811","35.514206","1854"
"3639","0.533333333","35.51666667","2003"
"3640","35.792","35.521","1928"
"3641","0.383333333","35.53333333","2003"
"3642","0.35","35.55","2003"
"3643","45.38933","35.56742","1926"
"3644","53.396","35.572","1950"
"3645","8.668","35.573","1931"
"3646","'-108.2602922","35.57978794","1965"
"3647","104.624878","35.582314","1932"
"3648","99.986023","35.59005","1880"
"3649","0.566666667","35.6","2003"
"3650","140.125","35.603","1950"
"3651","'-108.2483","35.60372","1965"
"3652","'-97.31689","35.60372","1950"
"3653","'-108.2043","35.63051","1975"
"3654","9.893188","35.65283","1926"
"3655","'-105.9432","35.67403","1988"
"3656","10.10166667","35.67444444","1919"
"3657","'-105.942","35.683","1931"
"3658","0.633333333","35.68333333","2003"
"3659","'-105.94","35.69","1961"
"3660","'-0.641666667","35.69111111","1899"
"3661","105.048576","35.692764","1931"
"3662","47.09839","35.69299","1950"
"3663","'-106.8573818","35.69491416","1949"
"3664","9.72","35.7","1926"
"3665","'-113.7496182","35.70426372","1988"
"3666","'-0.637","35.705","1926"
"3667","51.37207","35.71084","1940"
"3668","'-106.7981","35.7153","1949"
"3669","51.39404","35.71641","1949"
"3670","139.7021","35.74651","1950"
"3671","106.237663","35.757072","1930"
"3672","'-5.808","35.775","1926"
"3673","'-5.81","35.78","1911"
"3674","139.4824","35.81781","1926"
"3675","14.48238","35.82199","1945"
"3676","10.64111111","35.82555556","1919"
"3677","10.61","35.83","1927"
"3678","14.45174","35.83062","1937"
"3679","10.639","35.833","1941"
"3680","'-111.759932","35.84145071","1967"
"3681","14.48479","35.85747","1937"
"3682","'-103.810084","35.86478269","1976"
"3683","14.51315","35.86826","1945"
"3684","14.43758","35.87445","1936"
"3685","14.47037","35.87681","1936"
"3686","14.46985","35.87778","1945"
"3687","14.37492","35.88516","1936"
"3688","14.48766","35.88672","1945"
"3689","44.172","35.887","1928"
"3690","'-106.3053874","35.88786839","1969"
"3691","14.5081315","35.8903125","1936"
"3692","14.42505","35.89114","1936"
"3693","'-106.2831","35.8935","1974"
"3694","14.46651","35.89607","1945"
"3695","14.5145528","35.8989085","1910"
"3696","14.48453","35.89906","1936"
"3697","10.34","35.9","1926"
"3698","10.35","35.9","1926"
"3699","127.77","35.91","1950"
"3700","14.42333","35.91144","1936"
"3701","14.504","35.913","1936"
"3702","65.93","35.915","1950"
"3703","102.03167","35.939987","1936"
"3704","103.317604","35.941135","1930"
"3705","137.264009","35.951","1927"
"3706","14.38479","35.96217","1945"
"3707","105.724747","35.96603","1946"
"3708","'-111.72","35.96912","1968"
"3709","'-105.33","35.97349","1999"
"3710","0.14","36.01","1936"
"3711","6.65","36.02","1931"
"3712","'-104.9352197","36.02108698","1985"
"3713","101.42791","36.042057","1928"
"3714","4.63","36.059","1930"
"3715","3.689166667","36.15027778","1921"
"3716","'-115.3509","36.18027","1939"
"3717","44.00848","36.1922","1940"
"3718","'-119.343","36.208","1966"
"3719","'-119.3342","36.20882","1968"
"3720","73.74023","36.20882","1950"
"3721","57.671","36.214","1940"
"3722","'-121.2285748","36.21776003","1923"
"3723","'-118.793141","36.22067724","1934"
"3724","140.3339","36.22655","1950"
"3725","100.61","36.28","1985"
"3726","100.618935","36.28299","1892"
"3727","28.17103","36.29432","1928"
"3728","98.091248","36.300625","1953"
"3729","10.456","36.301","1926"
"3730","43.15086","36.35274","1950"
"3731","6.609","36.36","1926"
"3732","41.506","36.368","1927"
"3733","'-105.574","36.405","1949"
"3734","43.0907","36.40975","1929"
"3735","'-109.25","36.415","1966"
"3736","6.565704","36.42377","1928"
"3737","28.2176379","36.4340533","1910"
"3738","36.36045","36.49763","1949"
"3739","'-108.3233835","36.5065297","1970"
"3740","'-117.4064861","36.50850617","1994"
"3741","'-106.6885024","36.51084468","1966"
"3742","'-6.2885962","36.5270612","1905"
"3743","138.999","36.54495","1950"
"3744","'-106.7047","36.5626","1979"
"3745","53.06293","36.56536","1950"
"3746","107.299149","36.574116","1931"
"3747","'-106.6608","36.57584","1975"
"3748","'-105.6202989","36.58189094","1949"
"3749","27.8428651","36.585572","1924"
"3750","'-89.534","36.586","1951"
"3751","'-106.6772","36.58907","1991"
"3752","'-106.6772","36.59348","1968"
"3753","44.721","36.596","1926"
"3754","'-121.061087","36.60584126","1910"
"3755","'-117.4438","36.60671","1994"
"3756","'-104.6330094","36.60841291","1982"
"3757","101.78","36.62","1997"
"3758","'-104.5871","36.62435","1982"
"3759","48.5067","36.67888","1950"
"3760","101.264473","36.687035","1937"
"3761","67.11","36.704","1950"
"3762","38.94868","36.71309","1947"
"3763","'-4.4213988","36.7212737","1923"
"3764","'-4.428864","36.72403","1950"
"3765","'-102.5161208","36.74303543","1991"
"3766","3.04","36.75","1927"
"3767","'-119.641139","36.7542967","1937"
"3768","112.692657","36.756142","1918"
"3769","3.050555556","36.76305556","1899"
"3770","3.032","36.766","1931"
"3771","'-119.42","36.78","1900"
"3772","'-119.36","36.78","1965"
"3773","3.01","36.78","1930"
"3774","'-119.7812","36.78289","1966"
"3775","3.05","36.7833","1926"
"3776","10.17972222","36.80277778","1907"
"3777","'-121.859","36.80819","1988"
"3778","10.18","36.81","1926"
"3779","10.3","36.82","1935"
"3780","112.856834","36.83556","1918"
"3781","'-121.5385","36.84577","1970"
"3782","40.086","36.851","1928"
"3783","81.669609","36.851566","1912"
"3784","6.906666667","36.87916667","1899"
"3785","7.71","36.89","1927"
"3786","30.709","36.893","1929"
"3787","100.992401","36.89983","1934"
"3788","108.175705","36.922935","1928"
"3789","'-108.196","36.929","1993"
"3790","98.47551","36.931751","1919"
"3791","35.21942","36.95977","1950"
"3792","46.101","36.961","1959"
"3793","'-120.055","36.965","1966"
"3794","'-122.0334","36.97705","1928"
"3795","105.908829","36.978802","1910"
"3796","72.701","36.991","1950"
"3797","109.357582","37.006226","1930"
"3798","22.1141264","37.0422371","1924"
"3799","'-121.9847782","37.05471422","1922"
"3800","21.57891","37.05908","1929"
"3801","30.98145","37.06394","1926"
"3802","80.184708","37.072884","1912"
"3803","42.392","37.078","1930"
"3804","110.119102","37.085865","1931"
"3805","43.503","37.094","1931"
"3806","13.9373306","37.1017094","1903"
"3807","79.928139","37.113037","1912"
"3808","109.661537","37.135319","1930"
"3809","9.49","37.14","1944"
"3810","21.9522491","37.1424653","1929"
"3811","9.789","37.154","1944"
"3812","9.793611111","37.15583333","1919"
"3813","38.797","37.159","1947"
"3814","9.63","37.16","1944"
"3815","'-3.598","37.174","1950"
"3816","'-107.0408376","37.19380651","1998"
"3817","'-119.7460694","37.21298743","1992"
"3818","'-3.6902166","37.2211865","1926"
"3819","'-121.6833781","37.22731917","1910"
"3820","108.180099","37.243011","1905"
"3821","'-6.942673","37.26203","1950"
"3822","'-105.4226477","37.27007638","1988"
"3823","'-113.5014565","37.2751433","2000"
"3824","'-107.8379407","37.28188223","1988"
"3825","49.58502","37.29372","1950"
"3826","99.021301","37.29977","1956"
"3827","'-107.8281","37.30464","1988"
"3828","'-121.947","37.308","1977"
"3829","'-104.0260085","37.31346047","1982"
"3830","100.135605","37.325668","1949"
"3831","'-108.6027508","37.33884352","1978"
"3832","112.321533","37.353504","1918"
"3833","'-121.9644","37.36334","1977"
"3834","101.617599","37.375443","1938"
"3835","'-121.9469","37.3868","1941"
"3836","24.9139344","37.4385028","1914"
"3837","110.73336","37.4534","1931"
"3838","105.104","37.458","1929"
"3839","'-105.872","37.463","1987"
"3840","'-122.17","37.48156","1984"
"3841","110.25605","37.500896","1930"
"3842","15.0830304","37.5078772","1914"
